[0.9183768639961558, -0.3686436006863635, 0.1438256978066825, 0.07412597692787501;
 0.0106364690902572, -0.3403365586555388, -0.9402435282243623, 0.06059497980808454;
 0.3955639028044372, 0.8650277004324763, -0.3086361551772959, 0.7967202106820966]
[-0.04808793695018931, -0.4816851544019567, -0.8750239781563918, 0.1166771208048448;
 0.186973119741185, -0.8648933791849105, 0.4658331194068912, 0.007518708845766066;
 -0.9811873433825586, -0.1412050093688945, 0.1316531143384282, 0.6100883671564358]
[0.15849811347299, 0.5898726073311069, -0.7917882640869999, -0.04238959663668359;
 -0.3545417690970353, 0.7824435537297825, 0.5119396636247802, -0.1381270205636646;
 0.9215088073323269, 0.1995805410031508, 0.3331503049103242, 0.3773944756750283]
[0.4697975815615937, 0.1969907850734918, -0.8605143014238676, -0.02268551231366313;
 0.4045596217597188, 0.8183507048507325, 0.4082078347018128, -0.1839301180891652;
 0.7846156669354181, -0.5399043938202751, 0.3047646645086178, 0.4461258214924828]
[0.7014635053506466, 0.2082040181261878, -0.6816157550242612, 0.06366307772513641;
 -0.2822977244293838, 0.9593235509653739, 0.002513830777380155, -0.09603820116341888;
 0.6544134361725584, 0.1906552160296058, 0.7317059813596778, 0.8495509843187352]
[-0.07889812916973837, -0.3491684013576927, -0.9337325702292003, 0.119505903309669;
 0.05580534201152137, -0.9367306426293478, 0.3455741121122736, 0.0291252721097804;
 -0.995319470831598, -0.02484211449378559, 0.0933917572968046, 0.6258565494036645]
[0.2292835789605884, -0.1833742253893989, -0.9559304022165322, 0.1234743609090943;
 0.8007901394924521, 0.5938232599809429, 0.07816065760511409, -0.1424249863878903;
 0.5533210577148515, -0.7834205954456666, 0.2829981938473717, 0.7483408400709629]
[-0.3050592976183479, 0.2255358145011698, -0.9252418177503081, 0.07974131431627218;
 -0.7257664554013123, 0.5739910936175243, 0.3792061136927694, -0.04732738396078848;
 0.6166051225466873, 0.7871898251534077, -0.01141499120158751, 0.3462935531648098]
[0.2752569992230073, 0.578608377012902, -0.7677538215009037, 0.02387147904659749;
 -0.7295282826195566, -0.3943964030291143, -0.558784361033715, 0.1515831189640807;
 -0.6261166578497224, 0.7139074333050414, 0.3135508051893698, 0.6942238946927938]
[0.5067564742941628, -0.2006456612895236, -0.8384146911681827, 0.05091561696548309;
 0.8506865298999637, -0.04127118403244692, 0.5240506819147535, -0.14497368581381;
 -0.1397508626367207, -0.9787941601655834, 0.1497721216316399, 0.6045100135726473]
[0.190773558059083, 0.7171688791115101, -0.6702792316485854, -0.06835898423972453;
 -0.6342448242384693, 0.6112104525917994, 0.4734504045507208, -0.07593713022248595;
 0.7492255684853467, 0.334799315227, 0.5714634424452198, 0.388689403176013]
[0.1112079636699849, 0.1903918862763024, -0.975389008783945, 0.09344494182727245;
 -0.9855103051873245, -0.1053558775488112, -0.1329269627859838, 0.08938020234354642;
 -0.1280711801537009, 0.9760384565712927, 0.1759167533464815, 0.5028978273437021]
[-0.3755734111158643, 0.6384231737998985, -0.6718336579973189, -0.009945872306268248;
 -0.8476441803292903, 0.0565015558171521, 0.5275480241116697, 0.04591474688939602;
 0.3747585308124145, 0.7676089012938201, 0.519935205807238, 0.352839735133704]
[-0.2739207553632206, -0.01918916638919721, -0.9615608122602182, 0.138186769399982;
 -0.3257749526993978, -0.9388448132799321, 0.1115396645641122, 0.1081303612998708;
 -0.9048967344260603, 0.3438054573020289, 0.2509177306496995, 0.6717649200880627]
[-0.09526783635444601, 0.4992893796924602, -0.8611818360152871, 0.001643216562549456;
 -0.7233926050663981, 0.5595739305851966, 0.4044504359556113, -0.0599200243608807;
 0.6838327122122724, 0.6615036897370657, 0.3078728474105102, 0.3317156526520266]
[0.1151176947269273, 0.3672467937828467, -0.9229722145422241, 0.0417243598026119;
 -0.956842736403319, -0.2085917348533802, -0.2023399761368622, 0.1322348802076584;
 -0.2668330829431892, 0.9064321709907899, 0.327384827443113, 0.4977768897469995]
[0.6384165601293001, 0.4628438566103154, -0.614979560758535, 0.02919831961238712;
 -0.5640230077359147, -0.2623577318861738, -0.7829728394165881, 0.1371373471406875;
 -0.5237388113336675, 0.8467254483701502, 0.09356106340334414, 0.7258520061018496]
[0.2033544112095, 0.0513638308960524, -0.9777569945120923, 0.4293798660098145;
 0.9761576687079303, -0.08806485367253092, 0.1983955326370398, 0.5840999702661067;
 -0.07591567206009997, -0.9947895950517968, -0.06804757389022698, -2.105952464550539]
